comment_channel,createtime,ext1,ext2,ext3,ext4,ext5,id,img,keywords,level,media_name,media_type,old_level,title,url
,1526281606,,sh:comos-hapkuvk4642901:0,,sh:comos-hapkuvk4642901:0,"原标题：网约车司机犯罪观察：多为临时起意，专家建议加强准入审查
近日，空姐乘坐滴滴顺风车遇害一案引发关注，这起案件使得网约车的安全问题被广泛讨论。实际上，近年来网约车司机在提供约车服务时发生的刑事案件在多地均有发生。澎湃新闻（www.thepaper.cn）在中国裁判文书网以“网约车”为…",1-1-35693875,,"网约车,司机,案件,临时起意,专家",0,澎湃新闻,,2,网约车司机犯罪观察：多为临时起意,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk4642901.shtml
,1526280704,,sh:comos-hapkuvk4532072:0,,sh:comos-hapkuvk4532072:0,"原标题：海南万宁通报：醉驾司机殴打公安分局政委和局长，获刑2年
2017年9月14日，海南万宁发生一起醉驾司机殴打万宁市公安局兴隆分局政委和局长的案件。在两名身穿便衣的警务人员亮明身份后，对方仍继续挥拳打人。此事经媒体曝光后，产生非常恶劣的社会影响。当时海南受台风“杜苏芮”临近的影…",1-1-35693805,,"殴打,海南,醉驾司机,海南",1,澎湃新闻,,1,醉驾司机殴打公安分局政委和局长 一审获刑2年,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk4532072.shtml
sh,1526280056,,sh:comos-hapkuvk4455214:0,,sh:comos-hapkuvk4455214:0,"原标题：深圳女子面试时被砍身亡 凶手或跳入水库
据深圳电视台《新闻广场》5月13日报道，一名 29 岁女子 5 年前从湖南来深圳打工，前些天收到一张电子厂的面试邀请，和对方约好 5 月 8 日去面试，没想到却遭遇不测。家属接到消息后，全家一行人赶往深圳，此时这名 29 岁女子已经躺在殡仪馆。被…",1-1-35693748,,"水库,凶手,身亡",0,广州日报,,2,29岁女子面试时被砍身亡 凶手疑跳入水库还未找到,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4455214.shtml
,1526279995,,sh:comos-hapkuvk4447568:0,,sh:comos-hapkuvk4447568:0,"原标题：乐视网：一直主动与贾跃亭沟通，期望他能尽快拿出还款时间表
5月14日，乐视网（300104）举行2017年度业绩网上说明会。",1-1-35693750,,"贾跃亭,乐视网,时间表",0,澎湃新闻,,2,乐视网：一直与贾跃亭沟通 望他尽快给还款时间表,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk4447568.shtml
sh,1526278859,,sh:comos-hapkuvk4314813:0,,sh:comos-hapkuvk4314813:0,"原标题：商洛一公司违规挖山采矿一年多 致大面积山林遭破坏
华商报商洛讯（记者 陈永辉）在未办理林业用地、环评、安评等手续的情况下，商洛市宙业农业科技有限公司（以下简称宙业公司）在商州区金陵寺镇毁林挖山，探采矿石一年多时间，致大面积山林遭到破坏。",1-1-35693675,,"商洛,毁林,开矿",0,华商报,,2,陕西商洛一企业违规开矿致大面积山林遭破坏,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4314813.shtml
sh,1526278604,,sh:comos-hapkuvk4287976:0,,sh:comos-hapkuvk4287976:0,"原标题：男子遭诽谤错杀同事被判无期，案发后自首并赔偿家属200万
法制晚报·看法新闻5月14日消息，误认为同事王浩冒充自己在微信群里发表污蔑言论，刘军找其理论时将其杀死。后来刘军才得知自己找错了人，发微信的是同事李刚。刘军已赔偿王浩家人200万元，并获得谅解。",1-1-35693687,,"刘军,李刚,王浩",1,澎湃新闻,,1,男子误认遭诽谤错杀同事 赔偿家属200万获无期,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4287976.shtml
,1526278187,,sh:comos-hapkuvk4238690:0,,sh:comos-hapkuvk4238690:0,"原标题：滴滴顺风车整改细节未知，嘀嗒出行悄然暂停“结伴”频道
滴滴宣布顺风车整改一周，但是网友并没有因此结束对其的讨论。滴滴顺风车此前车主对于用户，尤其是女性用户露骨的评论可以对其他司机所见，让很多女性乘客细思恐极。目前，在滴滴还未公布顺风车整改是否会涉及到这一部分时，记者…",1-1-35693615,,"滴滴,顺风车,频道",0,澎湃新闻,,2,滴滴顺风车整改细节未知 嘀嗒出行暂停结伴频道,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk4238690.shtml
sh,1526278052,,sh:comos-hapkuvk4224608:0,,sh:comos-hapkuvk4224608:0,"原标题：男子嫌妻子身材不好要离婚：屁股不翘
编者按：5月7日本网曾以《大数据：最易离婚的哈尔滨人都是哪个年龄段的》为题刊发了一篇大数据纵观冰城离婚人群婚姻观的稿件，引发网友广泛关注。近期本网陆续推出《冰城离婚那些事》系列稿件，旨在引导网友树立正确的婚姻观，帮助网友寻找更好的婚…",1-1-35693780,,"离婚,身材,董伟",0,北京时间,,2,男子嫌妻子身材不好要离婚:屁股不翘让我没有性欲,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4224608.shtml
sh,1526276831,,sh:comos-hapkuvk4085645:0,,sh:comos-hapkuvk4085645:0,"原标题：护士工作忙 7岁娃手绘“妈妈值班表”引爆泪点
7岁的皮皮手绘“妈妈值班表”，两个小人图案代表可以和妈妈一起睡",1-1-35693552,,"值班表,护士,7岁,女娃",0,中国新闻网,,2,护士工作忙 7岁娃手绘“妈妈值班表”引爆泪点,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4085645.shtml
sh,1526276511,,sh:comos-hapkuvk4053030:0,,sh:comos-hapkuvk4053030:0,"原标题：又一条炒房路“设卡”：公积金买房有大变化！
近日，住房城乡建设部与财政部、人民银行、公安部四部门联合发布《关于开展治理违规提取住房公积金工作的通知》，要求优先支持提取住房公积金支付房租，提取额度要根据当地租金水平合理确定并及时调整。",1-1-35693536,,"炒房,公积金,买房",1,央视财经,,1,又一条炒房路“设卡”：公积金买房有大变化,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4053030.shtml
gn,1526276263,,sh:comos-hapkuvk4027300:0,,sh:comos-hapkuvk4027300:0,"原标题：打出“非申报横幅” 4名恒大球迷遭球迷会除名
新京报快讯（记者徐晓帆）球迷因为在看台上挂出了“非申报横幅”而被球迷会开除，这样的遭遇恐怕比球队战绩糟糕更窝心。",1-1-35693533,,"球迷,横幅,除名",0,新京报,,2,4名恒大球迷打出“非申报横幅” 遭球迷会除名,http://news.sina.com.cn/c/2018-05-14/doc-ihapkuvk4027300.shtml
sh,1526276242,,sh:comos-hapkuvk4025520:0,,sh:comos-hapkuvk4025520:0,"原标题：四十三载五次挑战终获成功 无脚登山家夏伯渝圆梦珠峰
来源：北京文艺广播",1-1-35693516,,"夏伯渝,登山家,登顶珠峰",0,新浪新闻综合,,2,69岁无脚登山家夏伯渝圆梦登顶珠峰：43年5次挑战,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4025520.shtml
sh,1526276206,,sh:comos-hapkuvk4022551:0,,sh:comos-hapkuvk4022551:0,"原标题：女子7岁时养父去世 10岁起照顾重病养母37年
王延珠是在武钢工作的王泽仁和妻子钟舜华抱养的，夫妇俩婚后多年无子，看到路边遗弃的小生命，便把小延珠抱回了家。快乐的童年刚刚开始，不幸悄然而至，在王延珠3岁时，钟舜华患上脑膜炎，并引发脑内肿瘤，连人都不认识。养父含辛茹苦照顾着…",1-1-35693521,,"养母,王延珠,养父",0,中国新闻网,,2,女子7岁时养父去世 10岁起照顾重病养母37年(图),http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4022551.shtml
sh,1526276132,,sh:comos-hapkuvk4015560:0,,sh:comos-hapkuvk4015560:0,"原标题：多人中招！很多大学生有这个习惯，风险巨大…
导读",1-1-35693575,,"耳聋,耳机,听力受损",0,中国青年报,,2,很多大学生的这个习惯有巨大风险 多人已中招(图),http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk4015560.shtml
sh,1526275900,,sh:comos-hapkuvk3994006:0,,sh:comos-hapkuvk3994006:0,"2018年高考的脚步日益临近。近日，教育部与相关单位分析、研判2018年高考安全相关工作，要求严禁宣传“高考状元”和“升学率”，一旦发现将严肃处理。
年初，教育部办公厅印发《关于做好2018年普通中小学招生入学工作的通知》提出十项禁令，其中就包括“严禁初高中学校对学生进行中高考成绩排名、宣传中…",1-1-35693498,,"升学率,高考状元,林乐光",0,人民网,,3,教育观察：“高考状元”和“升学率”为何被热炒？,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3994006.shtml
sh,1526275898,,sh:comos-hapkuvk3993854:0,,sh:comos-hapkuvk3993854:0,"原标题：101岁抗日飞行员自驾助步车逛街 近70岁开公司创业
姓名：魏先明",1-1-35693495,,"百岁老人,飞行员,助步车",0,中国新闻网,,2,101岁抗日飞行员驾助步车逛街 近70岁开公司创业,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3993854.shtml
,1526275456,,sh:comos-hapkuvk3949407:0,,sh:comos-hapkuvk3949407:0,"原标题：女子感情受挫跳长江，水警3分钟救人上船，3年已救200人
12日晚，一名年轻女子因感情受挫想不开，站上武汉长江二桥边上准备跳，桥上武昌公安分局民警和围观群众正跟她做工作，该女子突然从桥上跳下，正在江中巡逻待命的武汉水警巡逻艇将她及时救上岸并送医。",1-1-35693486,,"救援,水警,长江二桥",0,澎湃新闻,,2,女子感情受挫跳长江：水警3分钟救人上船(图),http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk3949407.shtml
sh,1526275455,,sh:comos-hapkuvk3949193:0,,sh:comos-hapkuvk3949193:0,"原标题：广州商学院通报“学生公寓坠楼”事件：公安部门正调查
5月14日10：35，广州商学院在其官方微博发布一则关于学生坠楼事件的通报，全文如下：",1-1-35693540,,"学生公寓,广州商学院,公安",0,澎湃新闻,,2,广东一名大学生校公寓坠楼 校方：公安部门正调查,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3949193.shtml
sh,1526275400,,sh:comos-hapkuvk3943693:0,,sh:comos-hapkuvk3943693:0,"原标题：哈里王子或穿军装出席婚礼 网友最关心他会不会剃胡子
距离5月19号的皇室大婚不足一周时间，作为新郎的哈里王子几个月前就开始筹备自己皇家大婚，近日，外媒报道，有服役经历的哈里王子当天可能穿军装出席，与此同时他也面临着一个问题——要不要剃掉他的胡子。",1-1-35693487,,"哈里王子,胡子,军装,婚礼",0,封面新闻,,2,哈里王子婚礼或穿军装 网友最关心他会不会剃胡子,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3943693.shtml
sh,1526275168,,sh:comos-hapkuvk3920273:0,,sh:comos-hapkuvk3920273:0,"原标题：川航客机驾驶舱风挡破裂备降 机舱内部视频曝光
就川航客机备降成都一事，中国民航西南管理局发布通报称，2018年5月14日，川航3U8633重庆-拉萨航班，在成都区域巡航阶段，驾驶舱右座前风挡玻璃破裂脱落，机组实施紧急下降。在民航各保障单位密切配合下，机组正确处置，飞机于07：46分安…",1-1-35693509,,"客机,备降,驾驶舱,川航,成都",0,北京时间,,2,川航客机驾驶舱风挡破裂备降 机舱内部视频曝光,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3920273.shtml
gn,1526274282,,sh:comos-hapkuvk3834319:0,,sh:comos-hapkuvk3834319:0,"原标题：印度父母电梯上忙自拍 怀中女婴不慎摔下三楼死亡
当地时间5月10日，印度拉贾斯坦邦，父母忙于电梯上自拍，女婴怀中滑落摔下三楼。10个月大的女婴被母亲抱着逛商场，父母一路不断自拍，目击者称，上电梯时父亲要求再来自拍，自拍时母亲失去平衡，女婴从胳膊中滑落，女婴从三楼缝隙间摔落…",1-1-35693447,,"女婴,摔下,电梯,自拍,印度",0,新京报,,2,印度父母电梯上忙自拍 怀中女婴不慎摔下三楼死亡,http://news.sina.com.cn/c/2018-05-14/doc-ihapkuvk3834319.shtml
sh,1526274276,,sh:comos-hapkuvk3833688:0,,sh:comos-hapkuvk3833688:0,"原标题：围观 | 太震撼了！这几十张极为罕见的地图，颠覆你的世界观！
地图是个神奇的东西，上面的一条线可以是一条路、一条河，也可以是边界……一个点可能是一个人、一间店，也可能是一个站点……",1-1-35698914,,"法国,地球,地图",0,参考消息,,2,这几十张极为罕见的地图 颠覆你的世界观(图),http://news.sina.com.cn/s/2018-05-15/doc-ihapkuvk3833688.shtml
sh,1526274112,,sh:comos-hapkuvk3815634:0,,sh:comos-hapkuvk3815634:0,"原标题：四川巴中警方回应一男子身首分离：系抑郁症患者坠亡所致
四川省巴中市公安局巴州区分局微博5月14日通报，14日凌晨，巴中市巴州区南坝“城南华府”小区发生一起高坠死亡事件。经我局初查，死者米某某（男，49岁）从该小区某单元楼18楼高坠致死，在下坠过程中，其头部与阳台护栏撞击，致…",1-1-35693458,,"坠亡,巴中,警方",1,澎湃新闻,,1,四川一男子头部与躯干分离疑遭凶杀 警方:系坠亡,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3815634.shtml
,1526274110,,sh:comos-hapkuvk3815501:0,,sh:comos-hapkuvk3815501:0,"原标题：美国一高中“丛林主题”毕业舞会上老虎助兴，被批虐待动物
随着美国进入“毕业季”，许多美国高中生正期待在毕业舞会上留下美好而难忘的回忆。但在迈阿密的一所高中，毕业舞会却给不少学生、家长和教师带来了愤怒。",1-1-35693444,,"舞会,虐待动物,丛林,老虎,高中",0,澎湃新闻,,2,美国一高中毕业舞会上老虎助兴 被批虐待动物,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk3815501.shtml
sh,1526273134,,sh:comos-hapkuvk3725007:0,,sh:comos-hapkuvk3725007:0,"原标题：澳洲乡村屠杀案致7人死，系孩子外祖父精心策划的谋杀加自杀事件
封面新闻记者 宁宁",1-1-35693422,,"屠杀案,外祖父,乡村,澳大利亚",0,封面新闻,,2,澳乡村屠杀案致7死 系孩子外祖父精心策划的谋杀,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3725007.shtml
sh,1526272670,,sh:comos-hapkuvk3682992:0,,sh:comos-hapkuvk3682992:0,"原标题：长沙将推臭豆腐地方标准：卤水安全隐患最大，将形成技术参数
潇湘晨报5月14日报道，说起长沙的特色小吃，不能不提臭豆腐。外皮酥脆、香味独特的臭豆腐是不少人的“心头好”，不过，作为民间小吃的“扛把子”，臭豆腐的卫生问题也是“吃货”朋友们很关心的问题。好消息来了，长沙臭豆腐…",1-1-35693640,,"辣椒,臭豆腐,红烧肉",0,澎湃新闻,,2,长沙将推臭豆腐地方标准:卤水安全隐患大这样解决,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3682992.shtml
sh,1526272669,,sh:comos-hapkuvk3682964:0,,sh:comos-hapkuvk3682964:0,"原标题：内蒙古宁城县遭遇“垃圾围村” ，村干部：想清理但是没钱
生态宜居是乡村振兴战略的重要任务，决定着美丽乡村能否顺利实现。同时，作为三大攻坚战之一的污染防治，也是农村治理的题中之义。《经济参考报》记者不久前在内蒙古自治区赤峰市宁城县采访发现，由于缺少资金支持，缺乏垃圾清…",1-1-35693663,,"内蒙古,地膜,宁城县",0,澎湃新闻,,2,内蒙古宁城县遭遇垃圾围村 村干部：想清理但没钱,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3682964.shtml
sh,1526272053,,sh:comos-hapkuvk3628415:0,,sh:comos-hapkuvk3628415:0,"原标题：高校搞文凭腐败被查处，发出去的不合格文凭怎么办？
因违规办学，南开大学EMBA近日被撤销招生资格，再次引发公众对一些大学颁发不合格文凭的关注与讨论。在看到对高校动真格的同时，大家也在呼吁，要让“真的假文凭”变成废纸一张。",1-1-35693426,,"文凭,半月谈,假文凭",0,半月谈,,2,半月谈:高校搞文凭腐败被查 已发不合格文凭咋办,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3628415.shtml
sh,1526271713,,sh:comos-hapkuvk3596203:0,,sh:comos-hapkuvk3596203:0,"原标题：内蒙古宁城县遭遇“垃圾围村” 乡村振兴亟须解决垃圾“挡道”
生态宜居是乡村振兴战略的重要任务，决定着美丽乡村能否顺利实现。同时，作为三大攻坚战之一的污染防治，也是农村治理的题中之义。《经济参考报》记者不久前在内蒙古自治区赤峰市宁城县采访发现，由于缺少资金支持，缺乏垃…",1-1-35693409,,"内蒙古,地膜,宁城县,垃圾,围村",0,澎湃新闻,,2,内蒙古一县城遭“垃圾围村” 当地官员:没钱清理,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3596203.shtml
sh,1526271709,,sh:comos-hapkuvk3595884:0,,sh:comos-hapkuvk3595884:0,"原标题：长沙将推臭豆腐地方标准：卤水安全隐患最大，将形成技术参数
5月11日，火宫殿臭豆腐传承人何谷良正在搅拌卤水。",1-1-35693401,,"辣椒,臭豆腐,红烧肉,长沙",0,澎湃新闻,,2,湖南长沙将推臭豆腐地方标准：卤水安全隐患最大,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3595884.shtml
,1526270903,,sh:comos-hapkuvk3513562:0,,sh:comos-hapkuvk3513562:0,"原标题：日本男子为汶川地震中逝去的恋人移居中国
中国网新闻5月14日讯 据日本共同社报道，来自日本京都市的市川泰之（42岁）在2008年5月的“汶川大地震”中失去了中国恋人彭飞（去世时22岁）。出于对彭飞的思念，市川移居到了四川省成都。现在他从事日语教师的工作，每年都会给彭飞扫墓。",1-1-35693355,,"恋人,汶川地震,日本",0,中国网,,2,日本男子为汶川地震中逝去恋人移居中国,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk3513562.shtml
sh,1526270808,,sh:comos-hapkuvk3505071:0,,sh:comos-hapkuvk3505071:0,"原标题：湖南一高校寝室对联大比拼：佛系、撸串、吃鸡等流行词频现
近日，湖南第一师范学院开展“寝室文化艺术周”系列活动，同学们纷纷在寝室门口贴上对联。仙女下凡、三个光棍、带你上分、佛系少女、QQ家族……各式各样的对联满满创意，不少学生对脑洞大开的创意留言点赞！",1-1-35693651,,"对联,寝室,吃鸡",0,澎湃新闻,,2,湖南一高校寝室对联比拼 有横批“三个光棍”(图),http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3505071.shtml
,1526270511,,sh:comos-hapkuvk3469288:0,,sh:comos-hapkuvk3469288:0,"原标题：双腿截肢，43年5次挑战……69岁的夏伯渝终于登顶珠峰
69岁，带着一条截肢的双腿……夏伯渝43年第五次挑战珠峰，终于登顶成功！",1-1-35693330,,"截肢,珠峰",1,澎湃新闻,,1,69岁夏伯渝终登顶珠峰:双腿截肢 43年5次挑战(图),http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk3469288.shtml
sh,1526270090,,sh:comos-hapkuvk3423762:0,,sh:comos-hapkuvk3423762:0,"近日，家住南宁良庆区的宋某怀疑妻子出轨，一气之下持刀将怀疑对象砍伤。
宋某两年前与妻子陈某结婚后，两人便在良庆区五象南三街经营一家水果店。去年，宋某怀疑妻子跟一名姓李的男子存在不正当男女关系。随后宋某质问了妻子，可妻子对此事予以否认。",1-1-35693276,,"妻子,水果,出轨",0,环球网,,2,男子凌晨回家怀疑妻子出轨 陌生男子：我来送水果,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3423762.shtml
,1526269933,,sh:comos-hapkuvk3406689:0,,sh:comos-hapkuvk3406689:0,"原标题：深观察|二更食堂消费遇害空姐，有些自媒体“病”得不轻
澎湃特约评论员 曾于里",1-1-35693294,,"自媒体,阅读量,空姐",0,澎湃新闻,,2,媒体评二更食堂消费遇害空姐:有些自媒体病得不轻,http://news.sina.com.cn/o/2018-05-14/doc-ihapkuvk3406689.shtml
sh,1526269439,,sh:comos-hapkuvk3349609:0,,sh:comos-hapkuvk3349609:0,"原标题：杭州紧急叫停奥数班培训不少家长称刚刚交完费
这两天，正是杭州青少年活动中心老生续报名缴费的日子。不过，一群报了数学培训的初中家长却意外收到了停课通知：",1-1-35693809,,"奥数班,奥数,家长",0,人民网,,2,杭州紧急叫停奥数班培训 不少家长称刚刚交完费,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3349609.shtml
sh,1526269251,,sh:comos-hapkuvk3328314:0,,sh:comos-hapkuvk3328314:0,"原标题：全国最美中职生标兵 陈丹丹：“奔跑女孩”带着母亲上学
胡林 中国青年报·中青在线记者 雷宇",1-1-35693413,,"陈丹丹,丹丹,母亲",0,澎湃新闻,,2,00后女孩带着重病母亲上学:想成为一名幼儿教师,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3328314.shtml
sh,1526268183,,sh:comos-hapkuvk3200152:0,,sh:comos-hapkuvk3200152:0,"原标题：新人办完婚礼“跑单”续：新郎曾向旧同事借钱未还 假名假地址被评不诚信
第1眼-重庆广电消息，5月10号，天天630播出了新郎李某和新娘王某，在南山一处度假山庄举办婚宴后，“跑单”13000多元喜宴费用的新闻。节目播出后，市民杜先生向记者爆料，新闻中的新郎李某，曾在2017年8月，向自…",1-1-35693186,,"新郎,地址,婚宴",0,重庆晨报,,2,新郎办婚宴“跑单” 曾借同事钱留假地址至今未还,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3200152.shtml
sh,1526268006,,sh:comos-hapkuvk3178314:0,,sh:comos-hapkuvk3178314:0,"原标题：安康一执法车停工地旁被烧毁 警方：不排除人为纵火
5月8日凌晨4时许，安康城区西坝金川村3组附近一处棚户区改造项目工地旁，一辆城市规划建设监察执法车起火。目前，警方已经对此展开调查，不排除人为纵火可能。",1-1-35693132,,"执法车,纵火,工地",1,华商报,,1,陕西一城建监察执法车疑遭人纵火烧毁 警方介入,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3178314.shtml
sh,1526267570,,sh:comos-hapkuvk3128935:0,,sh:comos-hapkuvk3128935:0,近日，江西省南昌市西湖区人民法院审结一起盗窃罪，被告人黄某犯盗窃罪，判处有期徒刑七个月，并处罚金人民币二万元。被告人黄某与被害人郭某是一年前认识的朋友关系，2017年11月30日1时许，黄某与郭某在某酒吧喝酒跳舞，期间郭某将自己的一块手表戴在黄某手上，后郭某在使用微信支付酒吧消费输…,1-1-35693100,,"盗窃罪,桃花镇,西湖区",0,江西法院网,,3,一女子用朋友的手机微信给自己转款16000元获刑,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk3128935.shtml
sh,1526266188,,sh:comos-hapkuvk2961233:0,,sh:comos-hapkuvk2961233:0,"原标题：女子叫来网约车 司机逼其消单还车窗夹手
既方便快捷有时还有折扣，现在，不少人出行都喜欢喊个网约车。市民蒋女士也不例外。5月1日凌晨2点45分左右，蒋女士在珠江路一商场附近正常叫车，可后来发生的一系列纠纷，却让蒋女士始料未及。到底怎么回事呢？",1-1-35693525,,"网约车,司机,女士",1,北京时间,,1,女子叫来网约车 被司机逼迫消单还车窗夹手(图),http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2961233.shtml
sh,1526265780,,sh:comos-hapkuvk2921737:0,,sh:comos-hapkuvk2921737:0,"原标题：滴滴司机做“兼职” 送客后盗窃多车电瓶
一名滴滴车司机做“兼职小偷”。其中一次，一夜之间连续作案数起，将多位市民家车上电瓶盗走。昨日，因涉嫌盗窃犯罪，曾某被东西湖区警方刑事拘留。",1-1-35693000,,"戒毒,车电瓶,电瓶,滴滴",0,封面新闻,,3,男子强制戒毒后注册滴滴司机 凌晨送客后专盗电瓶,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2921737.shtml
sh,1526265299,,sh:comos-hapkuvk2867499:0,,sh:comos-hapkuvk2867499:0,"原标题：男子强制戒毒后注册成滴滴司机 送客后兼职盗电瓶
一名滴滴车司机做“兼职小偷”。其中一次，一夜之间连续作案数起，将多位市民家车上电瓶盗走。昨日，因涉嫌盗窃犯罪，曾某被东西湖区警方刑事拘留。",1-1-35692962,,"戒毒,电瓶,兼职",0,海外网,,2,男子强制戒毒后注册成滴滴司机 送客后兼职盗电瓶,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2867499.shtml
sh,1526265281,,sh:comos-hapkuvk2865357:0,,sh:comos-hapkuvk2865357:0,"原标题：男子偷无人超市疯狂“扫货” 警方：干这事是“送人头”
[仨男子疯狂偷窃无人超市，迅速被抓！民警：在杭州干这事就是送分题]#杭州身边事#如今，最潮的购物方式大概要数无人超市，无人值守、24小时营业…可是，真的就没有人手痒把东西顺走？这不，大家担心的事情真的发生了！从3月22日起…",1-1-35692905,,"无人超市,扫货,警方",0,中国经济网,,2,团伙偷无人超市疯狂扫货 警方：干这是“送人头”,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2865357.shtml
sh,1526264792,,sh:comos-hapkuvk2804665:0,,sh:comos-hapkuvk2804665:0,"原标题：酒驾司机驾满载3.4吨炸药大货车上高速 民警惊出一身冷汗
秦楚网讯记者 何利 特约记者 刘铭炀 报道：司机喝完酒开车上高速赶夜路，这已经够吓人的了，更让人惊出一身冷汗的是，他所驾驶的车里载着3.4吨的炸药。6日晚，省高警总队郧西大队民警查获一名运输危险化学品的大货车司机，…",1-1-35692805,,"大队民警,酒驾,炸药",0,湖北日报网,,2,酒驾司机驾装3.4吨炸药货车上高速 民警惊出冷汗,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2804665.shtml
sh,1526264074,,sh:comos-hapkuvk2729281:0,,sh:comos-hapkuvk2729281:0,"9旬老人办社保 被要求必须本人到场
白启永是湖北红安县人民医院的职工，今年4月中旬，白启永的女儿得知，父亲的退休人员工资将不再由红安县人民医院负责，统一交到红安县机关事业单位保险福利管理局发放，对方要求本人在“五一”前，带上本人的身份证明到红安县办理资格认证手续。",1-1-35692789,,"涉事,红安县,老人",0,央视新闻移动网,,3,糟心！9旬老人被抬三楼办社保 涉事单位回应：认真反思,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2729281.shtml
sh,1526264073,,sh:comos-hapkuvk2729178:0,,sh:comos-hapkuvk2729178:0,"近日，上海的一位女士被投资理财的高收益所诱惑，结果自己的全部积蓄险些被骗。
监控显示，当天一名女士来到银行大堂准备转账80余万元，这笔大额的转账立刻引起了银行工作人员的注意，这名女士表示，她转账是用来投资的，但这笔钱并不是要购买银行理财产品，而是投向一个民营理财公司。",1-1-35692759,,"积蓄,女士,银行工作人员",0,央视新闻移动网,,3,上海一女士？贪图高收益 80万元积蓄险被骗,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2729178.shtml
sh,1526264073,,sh:comos-hapkuvk2729184:0,,sh:comos-hapkuvk2729184:0,5月13日凌晨1时许，贵州仁怀市合马镇人胡某驾驶一辆贵C牌照的宝马轿车，当时车上共有6人，经坛茅快线由坛厂街道八卦园景区向中枢街道行驶，行至枇杷村路段时发生单方交通事故，造成车上包括胡某在内的6名驾乘人员受伤，经120现场抢救无效6人全部死亡。情况发生后，遵义、仁怀两级市委市政府高度重视，相…,1-1-35692741,,"仁怀,交通事故,贵州",0,央视新闻移动网,,3,贵州仁怀发生一起交通事故 致6人死亡,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2729184.shtml
sh,1526264067,,sh:comos-hapkuvk2728478:0,,sh:comos-hapkuvk2728478:0,？近年来，“低价游”问题频发。每次事件曝光后，地方政府和主管部门都会对相关企业进行严厉查处、整顿。在旅游业发达的四川省，仅2017年就查相关处涉旅行政处罚案件112起，罚款343.38万元，停业整顿旅行社24家，吊销旅行社经营许可证5家。但是，不合理低价游真的销声匿迹了吗？,1-1-35692770,,"购物团,回扣,低价",0,央视新闻移动网,,3,黑幕！购物团、假和尚、高回扣……你还对“低价游”心存幻想？,http://news.sina.com.cn/s/2018-05-14/doc-ihapkuvk2728478.shtml
